1673654400000,293.670,309.580,293.150,308.200,859889.11,1673661599999,260290334.43094,321956,458069.73,138678724.24303,0
1673661600000,308.220,309.430,305.120,307.980,299371.55,1673668799999,92028543.96730,101531,151386.54,46542923.22410,0
1673668800000,307.980,309.890,305.600,307.160,212589.62,1673675999999,65399495.21280,78071,103399.87,31808988.48340,0
1673676000000,307.170,315.300,306.830,311.010,386290.96,1673683199999,120448669.17006,130310,198746.52,61962203.92926,0
1673683200000,311.000,314.660,299.010,305.880,550862.57,1673690399999,169180506.35599,194326,260419.37,80018869.79154,0
1673690400000,305.880,305.920,300.410,303.970,256583.32,1673697599999,77810401.72120,94263,128487.18,38968870.80560,0
1673697600000,303.970,306.330,302.200,305.450,180217.39,1673704799999,54929261.74540,62397,87764.57,26747047.10270,0
1673704800000,305.450,308.230,301.400,304.420,278957.74,1673711999999,85008022.77768,97594,130673.43,39825469.06764,0
1673712000000,304.410,305.430,303.450,303.860,89252.97,1673719199999,27174101.55130,40596,43413.87,13218739.68670,0
1673719200000,303.860,304.600,302.310,303.690,70968.17,1673726399999,21541465.95670,33229,32776.39,9949809.78940,0
1673726400000,303.660,304.840,303.120,304.340,43621.64,1673733599999,13261812.76810,23607,22239.37,6761308.85450,0
1673733600000,304.330,306.630,303.660,305.250,79207.45,1673740799999,24183002.54541,33908,38809.88,11850038.88531,0
1673740800000,305.260,306.240,300.000,302.380,207787.77,1673747999999,62909630.97344,82315,96378.89,29182095.68430,0
1673748000000,302.390,302.700,294.900,298.740,191769.91,1673755199999,57248132.22817,72210,78208.16,23355475.88050,0
1673755200000,298.740,299.390,297.830,299.010,68429.28,1673762399999,20450433.30630,32068,34107.14,10193709.47160,0
1673762400000,299.000,299.010,294.180,297.640,93470.33,1673769599999,27735925.10350,41958,45690.60,13561745.99680,0
1673769600000,297.640,297.750,292.000,296.390,184750.51,1673776799999,54441016.10823,70977,87684.76,25839479.14120,0
1673776800000,296.400,298.190,295.500,298.070,85247.16,1673783999999,25304496.09440,35740,42466.31,12606509.13790,0
1673784000000,298.060,300.000,296.330,298.350,118655.71,1673791199999,35396642.23447,50995,60408.99,18021831.70687,0
1673791200000,298.360,303.730,298.110,302.840,158323.90,1673798399999,47683706.39034,65339,87438.04,26329415.09474,0
1673798400000,302.820,303.890,300.210,300.930,159314.17,1673805599999,48079528.49660,62357,73296.41,22122905.65390,0
1673805600000,300.930,301.900,298.000,301.230,115717.69,1673812799999,34780281.65857,44421,56382.88,16950291.27290,0
1673812800000,301.230,302.660,300.230,302.090,46439.64,1673819999999,14002010.10200,21378,23939.04,7218293.96590,0
1673820000000,302.090,303.270,300.770,302.200,60354.75,1673827199999,18221908.28624,26900,29663.81,8957238.51414,0
1673827200000,302.200,306.080,300.280,305.710,202588.08,1673834399999,61550977.18390,76953,102396.20,31112061.18180,0
1673834400000,305.710,308.190,304.000,304.410,151002.35,1673841599999,46230257.42284,61922,70904.22,21715240.51864,0
1673841600000,304.400,306.700,303.810,305.250,78343.12,1673848799999,23920062.61540,35420,37374.50,11410656.49130,0
1673848800000,305.260,306.060,302.550,303.200,95886.39,1673855999999,29158425.29324,41994,47215.01,14360332.38200,0
1673856000000,303.190,303.420,295.520,298.800,252382.76,1673863199999,75326893.33744,105337,117560.02,35077497.72937,0
1673863200000,298.800,299.700,297.780,298.240,82840.41,1673870399999,24754808.22920,33409,40930.33,12232195.77080,0
1673870400000,298.240,301.780,296.490,297.870,156355.35,1673877599999,46720689.17370,53105,76493.22,22867048.63930,0
1673877600000,297.870,298.590,293.000,297.930,247506.20,1673884799999,73339118.98150,90332,121325.10,35964435.49830,0
1673884800000,297.930,299.240,296.700,299.070,105166.22,1673891999999,31333125.87620,42856,53800.86,16032442.13190,0
1673892000000,299.080,302.550,298.540,300.830,193316.81,1673899199999,58090988.71097,74639,89291.03,26836162.09617,0
1673899200000,300.830,301.940,298.200,299.770,97945.36,1673906399999,29381945.83040,44852,43734.90,13122429.74550,0
1673906400000,299.800,300.850,298.510,299.020,47140.99,1673913599999,14118152.67850,23429,24944.43,7471677.34970,0
